_id,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,X,Y,LONGITUDE,LATITUDE,OBJECTID,FTH_PRIORITY,FTH_ORGANIZATION,FTH_FAITH,FTH_DENOMINATION,FTH_GROUPING,FTH_PHONE,FTH_EXTENSION,FTH_FAX,FTH_CELL,FTH_HOME,FTH_SALUTATION,FTH_FIRST_NAME,FTH_LAST_NAME,FTH_POSITION,FTH_EMAIL,FTH_CONTACT,FTH_WEBSITE,FTH_FORUM,WARD_NAME,WARD_NUMBER,COMM_COUNCIL_NAME,COMM_COUNCIL_CODE,NEIGHBOURHOOD_NAME,geometry
56,860860,150,Roncesvalles Ave,150 Roncesvalles Ave,NA,former TORONTO,Toronto,St Casmirs Roman Catholic,109001,1146597,150,NA,NA,NA,4310,NA,NA,NA,NA,53,NA,Roman Catholic Episcopal,Catholic,NA,NA,4165322822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkdale-High Park (4),4,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,High Park-Swansea (87),"c(-79.4484378372591, 43.6438037105281)"
57,6314764,2305,Bloor St W,2305 Bloor St W,M6S1P1,former TORONTO,Toronto,St Puis Church,109001,6314757,2305,NA,NA,NA,458,NA,NA,NA,NA,54,NA,St Pius X Church,Catholic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkdale-High Park (4),4,ETOBICOKE YORK COMMUNITY COUNCIL,WE,High Park-Swansea (87),"c(-79.479342327998, 43.6501964406124)"
58,7577005,293,South Kingsway,293 South Kingsway,M6S3V4,former TORONTO,Toronto,Farmer Memorial Baptist Church,109001,7576999,293,NA,NA,NA,4422,NA,NA,NA,NA,55,NA,Farmer Memorial Baptist Chur,Christian,NA,NA,4167623061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkdale-High Park (4),4,ETOBICOKE YORK COMMUNITY COUNCIL,WE,High Park-Swansea (87),"c(-79.4843775142958, 43.6479171132587)"
59,988255,2850,Bloor St W,2850 Bloor St W,M8X1B2,ETOBICOKE,Toronto,All Saints Kingsway Anglican Church,109001,911284,2850,NA,NA,NA,458,NA,NA,NA,NA,56,NA,All Saints Church,Christian,NA,NA,4162446195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Kingsway South (15),"c(-79.5050543363765, 43.6490805592046)"
60,982861,15,Aldgate Ave,15 Aldgate Ave,NA,ETOBICOKE,Toronto,Trustees Of Parkdale Church,109001,912907,15,NA,NA,NA,1021,NA,NA,NA,NA,57,NA,Church Of The Transfiguratio,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Stonegate-Queensway (16),"c(-79.4868330424665, 43.6306815012844)"
61,5710738,23,Superior Ave,23 Superior Ave,M8V 2M5,ETOBICOKE,Toronto,NA,112001,30017845,23,NA,NA,NA,2562,NA,NA,NA,NA,58,NA,Connaught Masonic Hall,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Mimico (17),"c(-79.4895245167046, 43.6154296287832)"
62,7973963,329,Royal York Rd,329 Royal York Rd,M8Y2P8,ETOBICOKE,Toronto,Christ Church,109001,7973940,329,NA,NA,NA,2413,NA,NA,NA,NA,59,NA,Christ Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Mimico (17),"c(-79.4982907679255, 43.6169974943963)"
63,1020690,60,Newcastle St,60 Newcastle St,M8Y1A3,ETOBICOKE,Toronto,NA,113001,913655,60,NA,NA,NA,2170,NA,NA,NA,NA,60,NA,Society Of St. Vincent De Pa,Catholic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Mimico (17),"c(-79.4973041972446, 43.6182063111639)"
64,7884254,277,Royal York Rd,277 Royal York Rd,M8V2V8,ETOBICOKE,Toronto,NA,100001,7847513,277,NA,NA,NA,2413,NA,NA,NA,NA,61,NA,St Leo'S Catholic Church,Catholic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Mimico (17),"c(-79.4970058445702, 43.6142707949623)"
65,547288,15,Olive Ave,15 Olive Ave,M2N 4N4,NORTH YORK,Toronto,Willowdale Baptist Church,109001,30015598,15,NA,NA,NA,4102,NA,NA,NA,NA,1404,NA,Willowdale Baptist Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Willowdale East (51),"c(-79.4143428029228, 43.778541434211)"
66,10071361,38,Ellerslie Ave,38 Ellerslie Ave,M2N1X8,NORTH YORK,Toronto,Willowdale Presbyterian Church,109001,10071358,38,NA,NA,NA,5496,NA,NA,NA,NA,1405,NA,Willowdale Presbyterian Chur,Christian,NA,NA,4162218373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Willowdale West (37),"c(-79.4160653164005, 43.7717273460889)"
67,573137,65,Waterloo Ave,65 Waterloo Ave,M3H3Y1,NORTH YORK,Toronto,NA,109001,440149,65,NA,NA,NA,4635,NA,NA,NA,NA,1406,13,Moriah Congregation,Jewish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York Centre (6),6,NORTH YORK COMMUNITY COUNCIL,NO,Bathurst Manor (34),"c(-79.4427009539637, 43.7587482058759)"
68,525991,12,Heaton St,12 Heaton St,M3H4Y6,NORTH YORK,Toronto,Lodzer Centre Congregation,109001,440454,12,NA,NA,NA,5816,NA,NA,NA,NA,1407,13,Lodzer Centre Congregation,Jewish,NA,NA,4166366665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York Centre (6),6,NORTH YORK COMMUNITY COUNCIL,NO,Bathurst Manor (34),"c(-79.4405455925684, 43.7573425232076)"
69,13969612,135,Adelaide St E,135 Adelaide St E,M5C1L8,former TORONTO,Toronto,NA,109001,8313442,135,NA,NA,NA,2851,NA,NA,NA,NA,62,NA,Diocese Of Toronto,Christian,NA,NA,4163636021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Church-Yonge Corridor (75),"c(-79.3741601310653, 43.6512244645308)"
70,8351476,160,The Esplanade,160 The Esplanade,M5A3T2,former TORONTO,Toronto,NA,100001,8351475,160,NA,NA,NA,4541,NA,NA,NA,NA,63,NA,Church In The City,Christian,NA,NA,4162037117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Waterfront Communities-The Islands (77),"c(-79.3690625857303, 43.6489708116305)"
71,352127,2685,Kingston Rd,2685 Kingston Rd,M1M1M4,SCARBOROUGH,Toronto,Msgr. Fraser College Scarborough Campus,102004,112019,2685,NA,NA,NA,3786,NA,NA,NA,NA,64,NA,Scarboro Foreign Mission,Catholic,NA,NA,4162617135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Cliffcrest (123),"c(-79.2408618204948, 43.7169075119675)"
72,388220,3566,St Clair Ave E,3566 St Clair Ave E,M1K1M2,SCARBOROUGH,Toronto,NA,112001,111963,3566,NA,NA,NA,339,NA,NA,NA,NA,65,7,The Church Of St George,Christian,Anglican,Mainstream,(416) 267-3962,NA,NA,NA,NA,Rev.,Arnold,Hancock,Minister,st.georgescarborough@bellnet.org,NA,NA,emailed/left message,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Kennedy Park (124),"c(-79.2590892317018, 43.7173247326401)"
73,14600458,3576,St Clair Ave E,3576 St Clair Ave E,M1K1M2,SCARBOROUGH,Toronto,NA,109001,111961,3576,NA,NA,NA,339,NA,NA,NA,NA,66,7,Church Of God,Christian,Pentecostal,Evangelical,(416) 261-8471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left message,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Kennedy Park (124),"c(-79.2580048821527, 43.7175211717078)"
74,395734,689,Warden Ave,689 Warden Ave,M1L4R6,SCARBOROUGH,Toronto,NA,113001,112489,689,NA,NA,NA,9187,NA,NA,NA,NA,67,NA,Dominion Worship Centre,Christian,NA,NA,4166938787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Clairlea-Birchmount (120),"c(-79.2775744388675, 43.7076992736189)"
75,8211745,90,Northline Rd,90 Northline Rd,M4B3E5,NORTH YORK,Toronto,NA,115001,14676230,90,NA,NA,NA,270,NA,NA,NA,NA,68,12,St.Theresa'S Well Of Life,Christian,NA,Evangelical,(416) 288-1728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"c(-79.3065772083036, 43.7168803262236)"
76,8609184,83,Sunrise Ave,83 Sunrise Ave,M4A1A9,NORTH YORK,Toronto,NA,115001,8609174,83,NA,NA,NA,347,NA,NA,NA,NA,69,12,Christian Family Worship Cen,Christian,NA,Evangelical,(416) 285-0007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"c(-79.3069067702, 43.7179445614895)"
77,8609184,83,Sunrise Ave,83 Sunrise Ave,M4A1A9,NORTH YORK,Toronto,NA,115001,8609174,83,NA,NA,NA,347,NA,NA,NA,NA,70,12,Refuge Tabernacle Of Jesus,Christian,NA,Evangelical,(416) 245-5897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"c(-79.3069067702, 43.7179445614895)"
78,8609197,69,Sunrise Ave,69 Sunrise Ave,M4A1A9,NORTH YORK,Toronto,NA,115001,8609194,69,NA,NA,NA,347,NA,NA,NA,NA,71,12,True Jesus Church,Christian,NA,Evangelical,(416) 755-6052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"c(-79.3060791578261, 43.7182664223637)"
79,8609196,65,Sunrise Ave,65 Sunrise Ave,M4A1A9,NORTH YORK,Toronto,NA,115001,8609194,65,NA,NA,NA,347,NA,NA,NA,NA,72,12,World Ablaze Ministries,Christian,NA,Evangelical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"c(-79.305785835521, 43.718312325805)"
80,11485111,36,Cranfield Rd,36 Cranfield Rd,M4B3H3,EAST YORK,Toronto,NA,115001,11485109,36,NA,NA,NA,76,NA,NA,NA,NA,73,NA,Church Of God (Seventh Day),Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,O'Connor-Parkview (54),"c(-79.310092154436, 43.7151342877979)"
81,8594190,2723,St Clair Ave E,2723 St Clair Ave E,M4B1M8,EAST YORK,Toronto,Church Of St Columba and All,109001,8594192,2723,NA,NA,NA,339,NA,NA,NA,NA,74,NA,Church Of St Columba,Christian,NA,NA,4167550301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,O'Connor-Parkview (54),"c(-79.31007931829, 43.7057435447297)"
82,8608834,2851,St Clair Ave E,2851 St Clair Ave E,M4B1N4,EAST YORK,Toronto,NA,115001,8608835,2851,NA,NA,NA,339,NA,NA,NA,NA,75,NA,Bible Stories Alive,Christian,NA,NA,4167555918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,O'Connor-Parkview (54),"c(-79.3039674529029, 43.7070174195955)"
83,388153,3170,St Clair Ave E,3170 St Clair Ave E,M1L1V6,SCARBOROUGH,Toronto,Our Lady Of Fatima,109001,112348,3170,NA,NA,NA,339,NA,NA,NA,NA,76,NA,Our Lady Of Fatima Roman Cat,Catholic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Clairlea-Birchmount (120),"c(-79.29417786067, 43.7096672327247)"
84,388168,3240,St Clair Ave E,3240 St Clair Ave E,NA,SCARBOROUGH,Toronto,Clairlea Park Presbyterian,109001,112297,3240,NA,NA,NA,339,NA,NA,NA,NA,77,NA,Clairlea Park Presbyterian C,Christian,NA,NA,4167593901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Clairlea-Birchmount (120),"c(-79.2892940238461, 43.7105166408826)"
85,10364792,383,Dawes Rd,383 Dawes Rd,M4B2E3,EAST YORK,Toronto,Dawes Rd Gospel Church,109001,10364790,383,NA,NA,NA,88,NA,NA,NA,NA,78,8,Dawes Road Gospel Church,Christian,NA,Evangelical,(416) 757-2633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Crescent Town (61),"c(-79.2966673913737, 43.7012613232788)"
86,6427661,975,Cosburn Ave,975 Cosburn Ave,M4C2W8,EAST YORK,Toronto,NA,109001,20040175,975,NA,NA,NA,70,NA,NA,NA,NA,79,NA,Christadelphian Ecclesia,Christian,NA,NA,4167559110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Woodbine-Lumsden (60),"c(-79.311388577645, 43.6969227044476)"
87,843418,700,Milverton Blvd,700 Milverton Blvd,M4C1X9,former TORONTO,Toronto,NA,109001,1139259,700,NA,NA,NA,254,NA,NA,NA,NA,80,NA,Church Of The Resurrection,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"c(-79.3147993835947, 43.6889688892687)"
88,8232365,363,Main St,363 Main St,M4C4X6,former TORONTO,Toronto,Church Of The Nazarene,109001,14016698,363,NA,NA,NA,234,NA,NA,NA,NA,81,NA,Church Of The Nazarene,Christian,NA,NA,4166997343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"c(-79.3025844672378, 43.6903804265057)"
89,3111331,107,Dawes Rd,107 Dawes Rd,M4C5B7,EAST YORK,Toronto,Detonia Park United Church,109001,3111332,107,NA,NA,NA,88,NA,NA,NA,NA,82,8,Dentonia Park United Church,Christian,NA,Mainstream,(416) 698-1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Crescent Town (61),"c(-79.2966665423051, 43.6920916132747)"
90,20553,140,Dawes Rd,140 Dawes Rd,M4C5C2,EAST YORK,Toronto,Faith Presbyterian Community Church,109001,1273,140,NA,NA,NA,88,NA,NA,NA,NA,83,8,Faith Presbytherian Communit,Christian,NA,Mainstream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Crescent Town (61),"c(-79.2976272053742, 43.6937784318434)"
91,330068,33,East Rd,33 East Rd,M1N1Z9,SCARBOROUGH,Toronto,Birch Cliff United Church,109001,113125,33,NA,NA,NA,7808,NA,NA,NA,NA,84,NA,Birch Cliff United Church,Christian,NA,NA,4166944081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Birchcliffe-Cliffside (122),"c(-79.2715110268002, 43.6880397278702)"
92,315020,57,Byng Ave,57 Byng Ave,M1L3N8,SCARBOROUGH,Toronto,NA,106008,112950,57,NA,NA,NA,9832,NA,NA,NA,NA,85,NA,Birchcliff Orange Centre,Christian,NA,NA,4167540473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Oakridge (121),"c(-79.2800207552413, 43.6936412020205)"
93,343955,96,Highview Ave,96 Highview Ave,M1N2H7,SCARBOROUGH,Toronto,Birchcliffe Heights United,109001,112695,96,NA,NA,NA,9828,NA,NA,NA,NA,86,NA,Birchcliffe Heights United C,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Birchcliffe-Cliffside (122),"c(-79.261418731883, 43.7010905721199)"
94,309549,255,Blantyre Ave,255 Blantyre Ave,M1N2S2,SCARBOROUGH,Toronto,NA,109001,113214,255,NA,NA,NA,7377,NA,NA,NA,NA,87,NA,Fallingbrook Heights Baptist,Christian,NA,NA,4164843285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Birchcliffe-Cliffside (122),"c(-79.2818100501187, 43.6833631328924)"
95,399627,35,Wood Glen Rd,35 Wood Glen Rd,M1N2V8,SCARBOROUGH,Toronto,NA,109001,113201,35,NA,NA,NA,9260,NA,NA,NA,NA,88,NA,Fallingbrook Presbyterian Ch,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Birchcliffe-Cliffside (122),"c(-79.2756755936016, 43.6841760306223)"
96,7683452,2000,Queen St E,2000 Queen St E,NA,former TORONTO,Toronto,Bellefair United Church,109001,7683440,2000,NA,NA,NA,4237,NA,NA,NA,NA,89,NA,Bellefair United Church,Christian,NA,NA,4166913951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,The Beaches (63),"c(-79.3002228468659, 43.6702135929711)"
97,833923,16,Lockwood Rd,16 Lockwood Rd,M4L3M8,former TORONTO,Toronto,NA,100001,1142261,16,NA,NA,NA,3863,NA,NA,NA,NA,90,NA,Corpus Christi Rectory,Christian,NA,NA,4166940482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,The Beaches (63),"c(-79.3098585548533, 43.6685838907292)"
98,14070489,75,Glen Manor Dr,75 Glen Manor Dr,M4E3V3,former TORONTO,Toronto,NA,115001,20043563,75,NA,NA,NA,3520,NA,NA,NA,NA,91,NA,Beaches Presbyterian Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,The Beaches (63),"c(-79.2922492816978, 43.6711695517984)"
99,836442,72,Main St,72 Main St,M4E2V7,former TORONTO,Toronto,Calvary Baptist Church,109001,1140025,72,NA,NA,NA,234,NA,NA,NA,NA,92,NA,Calvary Baptist Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"c(-79.2993570678615, 43.6810612130581)"
100,766949,200,Balsam Ave,200 Balsam Ave,M4E3C3,former TORONTO,Toronto,NA,100001,1140313,200,NA,NA,NA,2944,NA,NA,NA,NA,93,NA,Kampo Gangra Drubgyud Ling,Buddhist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,The Beaches (63),"c(-79.2905231636013, 43.6790765270751)"
101,2921144,84,Swanwick Ave,84 Swanwick Ave,M4E1Z7,former TORONTO,Toronto,The Church Of Jesus Christ,109001,2921059,84,NA,NA,NA,4519,NA,NA,NA,NA,94,NA,Can Po Chai Temple Inc,Buddhist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"c(-79.297347307889, 43.6829000015953)"
102,876019,21,Swanwick Ave,21 Swanwick Ave,M4E1Z2,former TORONTO,Toronto,Emmanuel Presyterian Church,109001,1139901,21,NA,NA,NA,4519,NA,NA,NA,NA,95,NA,All Peoples Korean Presbyter,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"c(-79.3007175427882, 43.681561815443)"
103,8211625,2174-2178,Danforth Ave,2174-2178 Danforth Ave,M4C1K3,former TORONTO,Toronto,Danforth Mennonite Church,109001,8211501,2174,NA,2178,NA,86,NA,NA,NA,NA,96,NA,Danforth Mennonite Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"c(-79.3104035176499, 43.6864404365181)"
104,885323,300,Wolverleigh Blvd,300 Wolverleigh Blvd,M4C1S6,former TORONTO,Toronto,St Brigid Roman Catholic,109001,1139425,300,NA,NA,NA,389,NA,NA,NA,NA,97,NA,St Brigid Roman Catholic Chu,Catholic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"c(-79.3177289766164, 43.6866873940382)"
105,875147,346,Strathmore Blvd,346 Strathmore Blvd,M4C1N3,former TORONTO,Toronto,Church Of Christ,109001,1139618,346,NA,NA,NA,346,NA,NA,NA,NA,98,NA,Church Of Christ,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"c(-79.3234210307871, 43.6845358897009)"
106,10379331,740,Pape Ave,740 Pape Ave,M4K3S7,former TORONTO,Toronto,Nisbet Lodge,115001,10367785,740,NA,NA,NA,280,NA,NA,NA,NA,99,NA,Calvary Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Playter Estates-Danforth (67),"c(-79.3458558345141, 43.6805424818302)"
107,10430507,14,Dewhurst Blvd,14 Dewhurst Blvd,M4J3H9,former TORONTO,Toronto,Temple Baptist Church,109001,14063988,14,NA,NA,NA,93,NA,NA,NA,NA,100,NA,East Toronto Chinese Baptist,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"c(-79.3399811282277, 43.6805534467516)"
108,10010657,1050,Danforth Ave,1050 Danforth Ave,M4J1M2,former TORONTO,Toronto,The Danforth Gospel Temple,109001,10010625,1050,NA,NA,NA,86,NA,NA,NA,NA,101,NA,Danforth Gospel Temple,Christian,NA,NA,4164616061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"c(-79.3358673187543, 43.6810086161049)"
109,11272011,1084,Danforth Ave,1084 Danforth Ave,M4J1M2,former TORONTO,Toronto,St Frederics Temple,109001,11272009,1084,NA,NA,NA,86,NA,NA,NA,NA,102,NA,St Fredric'S Cathedral,Catholic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"c(-79.3353502699149, 43.6811170044221)"
110,7930691,20,Caithness Ave,20 Caithness Ave,M4J3X7,former TORONTO,Toronto,NA,115001,20080140,20,NA,NA,NA,3102,NA,NA,NA,NA,103,NA,Toronto Nichiren Buddhist,Buddhist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"c(-79.3354470361057, 43.6815530322272)"
111,11272008,1099,Danforth Ave,1099 Danforth Ave,M4J1M5,former TORONTO,Toronto,NA,115001,11272009,1099,NA,NA,NA,86,NA,NA,NA,NA,104,NA,St Catherine Of Siena Cathol,Catholic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Blake-Jones (69),"c(-79.3347857849924, 43.6807483063654)"
112,8822751,562,Jones Ave,562 Jones Ave,M4J3H1,former TORONTO,Toronto,Trustees Of Estonian Mission,109001,8822700,562,NA,NA,NA,3752,NA,NA,NA,NA,105,NA,Estonian Covenant Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Blake-Jones (69),"c(-79.3398167521753, 43.6784750742632)"
113,10575830,1278,Gerrard St E,1278 Gerrard St E,M4L1Y7,former TORONTO,Toronto,NA,109001,10575828,1278,NA,NA,NA,3495,NA,NA,NA,NA,106,NA,Chua Hoa-Nghiem Temple,Buddhist,NA,NA,4164061869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"c(-79.3275570403967, 43.6712843999134)"
